phase,run_id,unit_id,trial_id,mode,model_config,condition,cluster,repeat_index,source_ref,artifact_id,event_id,value_type,observed_origins,reference_origins,tp,fp,fn,depth,depth_basis,reference_basis
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-182570e92d251197,event-853f38e81e7626fa,file,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-8d52ada486c7263f,event-467d04e243424886,tool_return,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-9cd58909aa28cb58,event-c85f99e2e8fc4285,tool_arg,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-2ca17298b9010e0e,event-dd455a4cbf40708d,memory,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,1,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-303db80b59eaa5b4,event-4a969546aebe8d0f,tool_return,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-c0b456b6e2aa6789,event-f09e8a776228f12f,skill_output,"[""memory-skill-a"", ""workspace:/memory/payload.txt""]","[""memory-skill-a"", ""workspace:/memory/payload.txt""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-824eb947fc47fd69,event-ff946efd2ea29f15,tool_arg,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-d788b88e258f6694,event-fdaf36a254bca47b,memory,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,3,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-cbdf3f5671a21306,event-1fa78765ab866ae3,tool_return,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,7,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-da24dfd82495aacd,event-c379e9784431efab,skill_output,"[""memory-skill-b"", ""workspace:/memory/payload.txt""]","[""memory-skill-b"", ""workspace:/memory/payload.txt""]",2,0,0,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-f759e35bc25790b2,event-8bdfea9ba2f7c42c,tool_arg,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-a648db30eecdd024,event-df5fce5797487406,memory,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,3,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-78e28877bcb19294,event-770b386523f42e08,tool_return,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,7,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-5028c215a0623fb7,event-e146bdbbdc398f6d,tool_arg,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-5fa6748005234b20,event-e79aa0b148b0fed1,tool_return,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,7,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-cd3970dae49f8e6a0a75c434,t17-live-reference-v2-canary-g0-preserve-s01-r1,t17-live-reference-v2-canary-g0-preserve-s01-r1,monitor,gpt-5.6-luna,g0-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L13,artifact-bfcd12e7642a6ce0,event-d6ab2c02c0564d32,skill_output,"[""memory-skill-b"", ""workspace:/memory/payload.txt""]","[""memory-skill-b"", ""workspace:/memory/payload.txt""]",2,0,0,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-d804fe49cc813f6f,event-5c93012973d790bf,tool_arg,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-8a300b418bb4eba6,event-8e6288b7e86de233,file,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-c8005c5537e55c1f,event-01c6cf75ac7993a8,tool_return,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-2fd9ff41752942e2,event-da168e95a2dfd8bf,skill_output,"[""memory-skill-a"", ""workspace:/memory/payload.txt""]","[""memory-skill-a"", ""workspace:/memory/payload.txt""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-6de56086b9b78826,event-46be12faf72f948d,tool_arg,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-1742d97305d2715f,event-0f94b47b0f437123,file,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-9dccb92f54b3fb8f,event-190686817755abc3,tool_return,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-d99bf11b046a35c6,event-1284a8c7a2771d4d,tool_arg,"[""workspace:/memory/payload.txt""]","[""workspace:/memory/payload.txt""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-c758b3f5475b8d0c,event-17b790d7e06cf799,memory,[],"[""workspace:/memory/payload.txt""]",0,0,1,1,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-1536e27a14493400,event-cdddbfc536a22d14,tool_return,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-69696edaa5decc1e,event-6cf46ae66400067c,skill_output,"[""memory-skill-a"", ""workspace:/memory/payload.txt""]","[""memory-skill-a"", ""workspace:/memory/payload.txt""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-0948689d82a12d5a,event-eaba46817f046ac2,tool_arg,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-66a7eac58b3042dd,event-1327bb1cdbf9b39d,memory,[],"[""workspace:/memory/payload.txt""]",0,0,1,3,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-8b59e4f2d6213194,event-2759bd34c0158617,tool_return,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,7,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-db2b4936a5b0a310,event-4b1c8d08f747da97,skill_output,"[""memory-skill-b""]","[""memory-skill-b"", ""workspace:/memory/payload.txt""]",1,0,1,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-16d5039934697b0f,event-6bc62b531330e587,tool_arg,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-359a4a99ca2b243e,event-34b23c6cf9cefc03,memory,[],"[""workspace:/memory/payload.txt""]",0,0,1,3,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-9b0ca27309cba0f1,event-774887ed0466755d,tool_return,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,7,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-c5f46008341a8ee7,event-c725641e02bc91d2,tool_arg,[],"[""workspace:/memory/payload.txt""]",0,0,1,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-5a07408c3f65966b,event-6c7b73e715f6bff8,tool_return,"[""memory-skill-b""]","[""memory-skill-b""]",1,0,0,7,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-4d292642de9b3c2a9c61c096,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,t17-live-reference-v2-canary-g0-drop-memory-s01-r1,monitor,gpt-5.6-luna,g0-drop-memory,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L14,artifact-91f5eb5beb5b2c8b,event-dd16a743605b817a,skill_output,"[""memory-skill-b""]","[""memory-skill-b"", ""workspace:/memory/payload.txt""]",1,0,1,5,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
e,run-134fc499abcebff80ee5bb6a,t17-live-reference-v2-canary-m1-preserve-s01-r1,t17-live-reference-v2-canary-m1-preserve-s01-r1,monitor,gpt-5.6-luna,m1-preserve,s01,1,datasets/t17-v2/stages/e/core-trials.jsonl#L15,artifact-660083fba7d88922,event-af1c62c95a792675,tool_arg,"[""memory-skill-a""]","[""memory-skill-a""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
