split,mechanism,metric,policy,budget,measure,old,corrected,difference
heldout,random,ALR,dependency_guided,72267,mean_acquired_channels,8.0,8.0,0.0
heldout,random,ALR,dependency_guided,72267,mean_evidence_fields,47.02777777777778,47.02777777777778,0.0
heldout,random,ALR,dependency_guided,72267,mean_evidence_events,0.6944444444444445,0.6944444444444445,0.0
heldout,random,ALR,dependency_guided,73290,correct_point_coverage,,,
heldout,random,ALR,dependency_guided,73290,wrong_point_rate,,,
heldout,random,ALR,dependency_guided,73290,selective_error_rate,,,
heldout,random,ALR,dependency_guided,73290,wrong_safe_rate,,,
heldout,random,ALR,dependency_guided,73290,point_coverage,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,73290,unknown_rate,1.0,1.0,0.0
heldout,random,ALR,dependency_guided,73290,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,73290,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,73290,error_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,73290,infeasible_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,73290,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,73290,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,dependency_guided,73290,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,73290,full_state_agreement,1.0,1.0,0.0
heldout,random,ALR,dependency_guided,73290,full_point_agreement,,,
heldout,random,ALR,dependency_guided,73290,mean_charged_bytes_feasible,66777.22222222222,66777.22222222222,0.0
heldout,random,ALR,dependency_guided,73290,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,dependency_guided,73290,mean_visible_json_bytes,2250.25,2250.25,0.0
heldout,random,ALR,dependency_guided,73290,mean_acquired_channels,8.0,8.0,0.0
heldout,random,ALR,dependency_guided,73290,mean_evidence_fields,47.02777777777778,47.02777777777778,0.0
heldout,random,ALR,dependency_guided,73290,mean_evidence_events,0.6944444444444445,0.6944444444444445,0.0
heldout,random,ALR,dependency_guided,76363,correct_point_coverage,,,
heldout,random,ALR,dependency_guided,76363,wrong_point_rate,,,
heldout,random,ALR,dependency_guided,76363,selective_error_rate,,,
heldout,random,ALR,dependency_guided,76363,wrong_safe_rate,,,
heldout,random,ALR,dependency_guided,76363,point_coverage,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,76363,unknown_rate,1.0,1.0,0.0
heldout,random,ALR,dependency_guided,76363,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,76363,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,76363,error_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,76363,infeasible_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,76363,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,76363,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,dependency_guided,76363,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,dependency_guided,76363,full_state_agreement,1.0,1.0,0.0
heldout,random,ALR,dependency_guided,76363,full_point_agreement,,,
heldout,random,ALR,dependency_guided,76363,mean_charged_bytes_feasible,76363.0,76363.0,0.0
heldout,random,ALR,dependency_guided,76363,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,dependency_guided,76363,mean_visible_json_bytes,2631.5,2631.5,0.0
heldout,random,ALR,dependency_guided,76363,mean_acquired_channels,9.0,9.0,0.0
heldout,random,ALR,dependency_guided,76363,mean_evidence_fields,56.25,56.25,0.0
heldout,random,ALR,dependency_guided,76363,mean_evidence_events,0.75,0.75,0.0
heldout,random,ALR,global_fixed,0,correct_point_coverage,,,
heldout,random,ALR,global_fixed,0,wrong_point_rate,,,
heldout,random,ALR,global_fixed,0,selective_error_rate,,,
heldout,random,ALR,global_fixed,0,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,0,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,unknown_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,infeasible_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,0,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,0,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,full_state_agreement,0.0,0.0,0.0
heldout,random,ALR,global_fixed,0,full_point_agreement,,,
heldout,random,ALR,global_fixed,0,mean_charged_bytes_feasible,,,
heldout,random,ALR,global_fixed,0,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,0,mean_visible_json_bytes,1810.8055555555557,1810.8055555555557,0.0
heldout,random,ALR,global_fixed,0,mean_acquired_channels,6.0,6.0,0.0
heldout,random,ALR,global_fixed,0,mean_evidence_fields,37.72222222222222,37.72222222222222,0.0
heldout,random,ALR,global_fixed,0,mean_evidence_events,0.5555555555555555,0.5555555555555555,0.0
heldout,random,ALR,global_fixed,39499,correct_point_coverage,,,
heldout,random,ALR,global_fixed,39499,wrong_point_rate,,,
heldout,random,ALR,global_fixed,39499,selective_error_rate,,,
heldout,random,ALR,global_fixed,39499,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,39499,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,39499,unknown_rate,0.19444444444444442,0.19444444444444442,0.0
heldout,random,ALR,global_fixed,39499,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,39499,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,39499,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,39499,infeasible_rate,0.8055555555555555,0.8055555555555555,0.0
heldout,random,ALR,global_fixed,39499,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,39499,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,39499,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,39499,full_state_agreement,0.19444444444444442,0.19444444444444442,0.0
heldout,random,ALR,global_fixed,39499,full_point_agreement,,,
heldout,random,ALR,global_fixed,39499,mean_charged_bytes_feasible,37743.571428571435,37743.571428571435,0.0
heldout,random,ALR,global_fixed,39499,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,39499,mean_visible_json_bytes,1844.7777777777776,1844.7777777777776,0.0
heldout,random,ALR,global_fixed,39499,mean_acquired_channels,6.194444444444444,6.194444444444444,0.0
heldout,random,ALR,global_fixed,39499,mean_evidence_fields,38.55555555555556,38.55555555555556,0.0
heldout,random,ALR,global_fixed,39499,mean_evidence_events,0.5833333333333334,0.5833333333333334,0.0
heldout,random,ALR,global_fixed,50761,correct_point_coverage,,,
heldout,random,ALR,global_fixed,50761,wrong_point_rate,,,
heldout,random,ALR,global_fixed,50761,selective_error_rate,,,
heldout,random,ALR,global_fixed,50761,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,50761,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,50761,unknown_rate,0.5,0.5,0.0
heldout,random,ALR,global_fixed,50761,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,50761,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,50761,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,50761,infeasible_rate,0.5,0.5,0.0
heldout,random,ALR,global_fixed,50761,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,50761,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,50761,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,50761,full_state_agreement,0.5,0.5,0.0
heldout,random,ALR,global_fixed,50761,full_point_agreement,,,
heldout,random,ALR,global_fixed,50761,mean_charged_bytes_feasible,47235.88888888888,47235.88888888888,0.0
heldout,random,ALR,global_fixed,50761,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,50761,mean_visible_json_bytes,1902.3055555555557,1902.3055555555557,0.0
heldout,random,ALR,global_fixed,50761,mean_acquired_channels,6.694444444444444,6.694444444444444,0.0
heldout,random,ALR,global_fixed,50761,mean_evidence_fields,39.80555555555555,39.80555555555555,0.0
heldout,random,ALR,global_fixed,50761,mean_evidence_events,0.6388888888888888,0.6388888888888888,0.0
heldout,random,ALR,global_fixed,58954,correct_point_coverage,,,
heldout,random,ALR,global_fixed,58954,wrong_point_rate,,,
heldout,random,ALR,global_fixed,58954,selective_error_rate,,,
heldout,random,ALR,global_fixed,58954,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,58954,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,58954,unknown_rate,0.638888888888889,0.638888888888889,0.0
heldout,random,ALR,global_fixed,58954,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,58954,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,58954,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,58954,infeasible_rate,0.3611111111111111,0.3611111111111111,0.0
heldout,random,ALR,global_fixed,58954,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,58954,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,58954,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,58954,full_state_agreement,0.638888888888889,0.638888888888889,0.0
heldout,random,ALR,global_fixed,58954,full_point_agreement,,,
heldout,random,ALR,global_fixed,58954,mean_charged_bytes_feasible,55526.82608695652,55526.82608695652,0.0
heldout,random,ALR,global_fixed,58954,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,58954,mean_visible_json_bytes,1992.9722222222224,1992.9722222222224,0.0
heldout,random,ALR,global_fixed,58954,mean_acquired_channels,7.166666666666667,7.166666666666667,0.0
heldout,random,ALR,global_fixed,58954,mean_evidence_fields,41.97222222222222,41.97222222222222,0.0
heldout,random,ALR,global_fixed,58954,mean_evidence_events,0.6666666666666666,0.6666666666666666,0.0
heldout,random,ALR,global_fixed,62026,correct_point_coverage,,,
heldout,random,ALR,global_fixed,62026,wrong_point_rate,,,
heldout,random,ALR,global_fixed,62026,selective_error_rate,,,
heldout,random,ALR,global_fixed,62026,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,62026,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,62026,unknown_rate,0.75,0.75,0.0
heldout,random,ALR,global_fixed,62026,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,62026,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,62026,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,62026,infeasible_rate,0.25,0.25,0.0
heldout,random,ALR,global_fixed,62026,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,62026,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,62026,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,62026,full_state_agreement,0.75,0.75,0.0
heldout,random,ALR,global_fixed,62026,full_point_agreement,,,
heldout,random,ALR,global_fixed,62026,mean_charged_bytes_feasible,57437.96296296296,57437.96296296296,0.0
heldout,random,ALR,global_fixed,62026,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,62026,mean_visible_json_bytes,2008.2222222222224,2008.2222222222224,0.0
heldout,random,ALR,global_fixed,62026,mean_acquired_channels,7.361111111111111,7.361111111111111,0.0
heldout,random,ALR,global_fixed,62026,mean_evidence_fields,42.27777777777778,42.27777777777778,0.0
heldout,random,ALR,global_fixed,62026,mean_evidence_events,0.6666666666666666,0.6666666666666666,0.0
heldout,random,ALR,global_fixed,66121,correct_point_coverage,,,
heldout,random,ALR,global_fixed,66121,wrong_point_rate,,,
heldout,random,ALR,global_fixed,66121,selective_error_rate,,,
heldout,random,ALR,global_fixed,66121,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,66121,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,66121,unknown_rate,0.8055555555555555,0.8055555555555555,0.0
heldout,random,ALR,global_fixed,66121,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,66121,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,66121,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,66121,infeasible_rate,0.19444444444444442,0.19444444444444442,0.0
heldout,random,ALR,global_fixed,66121,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,66121,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,66121,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,66121,full_state_agreement,0.8055555555555555,0.8055555555555555,0.0
heldout,random,ALR,global_fixed,66121,full_point_agreement,,,
heldout,random,ALR,global_fixed,66121,mean_charged_bytes_feasible,62380.10344827586,62380.10344827586,0.0
heldout,random,ALR,global_fixed,66121,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,66121,mean_visible_json_bytes,2164.3333333333335,2164.3333333333335,0.0
heldout,random,ALR,global_fixed,66121,mean_acquired_channels,7.833333333333333,7.833333333333333,0.0
heldout,random,ALR,global_fixed,66121,mean_evidence_fields,45.94444444444445,45.94444444444445,0.0
heldout,random,ALR,global_fixed,66121,mean_evidence_events,0.6666666666666666,0.6666666666666666,0.0
heldout,random,ALR,global_fixed,72264,correct_point_coverage,,,
heldout,random,ALR,global_fixed,72264,wrong_point_rate,,,
heldout,random,ALR,global_fixed,72264,selective_error_rate,,,
heldout,random,ALR,global_fixed,72264,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,72264,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72264,unknown_rate,0.9444444444444445,0.9444444444444445,0.0
heldout,random,ALR,global_fixed,72264,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72264,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72264,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72264,infeasible_rate,0.05555555555555555,0.05555555555555555,0.0
heldout,random,ALR,global_fixed,72264,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72264,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,72264,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72264,full_state_agreement,0.9444444444444445,0.9444444444444445,0.0
heldout,random,ALR,global_fixed,72264,full_point_agreement,,,
heldout,random,ALR,global_fixed,72264,mean_charged_bytes_feasible,64647.23529411764,64647.23529411764,0.0
heldout,random,ALR,global_fixed,72264,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,72264,mean_visible_json_bytes,2181.8333333333335,2181.8333333333335,0.0
heldout,random,ALR,global_fixed,72264,mean_acquired_channels,7.861111111111111,7.861111111111111,0.0
heldout,random,ALR,global_fixed,72264,mean_evidence_fields,45.69444444444445,45.69444444444445,0.0
heldout,random,ALR,global_fixed,72264,mean_evidence_events,0.7222222222222222,0.7222222222222222,0.0
heldout,random,ALR,global_fixed,72267,correct_point_coverage,,,
heldout,random,ALR,global_fixed,72267,wrong_point_rate,,,
heldout,random,ALR,global_fixed,72267,selective_error_rate,,,
heldout,random,ALR,global_fixed,72267,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,72267,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72267,unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,72267,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72267,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72267,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72267,infeasible_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72267,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72267,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,72267,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,72267,full_state_agreement,1.0,1.0,0.0
heldout,random,ALR,global_fixed,72267,full_point_agreement,,,
heldout,random,ALR,global_fixed,72267,mean_charged_bytes_feasible,66976.33333333333,66976.33333333333,0.0
heldout,random,ALR,global_fixed,72267,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,72267,mean_visible_json_bytes,2257.1666666666665,2257.1666666666665,0.0
heldout,random,ALR,global_fixed,72267,mean_acquired_channels,8.0,8.0,0.0
heldout,random,ALR,global_fixed,72267,mean_evidence_fields,47.19444444444445,47.19444444444445,0.0
heldout,random,ALR,global_fixed,72267,mean_evidence_events,0.7222222222222222,0.7222222222222222,0.0
heldout,random,ALR,global_fixed,73290,correct_point_coverage,,,
heldout,random,ALR,global_fixed,73290,wrong_point_rate,,,
heldout,random,ALR,global_fixed,73290,selective_error_rate,,,
heldout,random,ALR,global_fixed,73290,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,73290,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,73290,unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,73290,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,73290,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,73290,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,73290,infeasible_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,73290,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,73290,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,73290,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,73290,full_state_agreement,1.0,1.0,0.0
heldout,random,ALR,global_fixed,73290,full_point_agreement,,,
heldout,random,ALR,global_fixed,73290,mean_charged_bytes_feasible,66976.33333333333,66976.33333333333,0.0
heldout,random,ALR,global_fixed,73290,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,73290,mean_visible_json_bytes,2257.1666666666665,2257.1666666666665,0.0
heldout,random,ALR,global_fixed,73290,mean_acquired_channels,8.0,8.0,0.0
heldout,random,ALR,global_fixed,73290,mean_evidence_fields,47.19444444444445,47.19444444444445,0.0
heldout,random,ALR,global_fixed,73290,mean_evidence_events,0.7222222222222222,0.7222222222222222,0.0
heldout,random,ALR,global_fixed,76363,correct_point_coverage,,,
heldout,random,ALR,global_fixed,76363,wrong_point_rate,,,
heldout,random,ALR,global_fixed,76363,selective_error_rate,,,
heldout,random,ALR,global_fixed,76363,wrong_safe_rate,,,
heldout,random,ALR,global_fixed,76363,point_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,76363,unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,76363,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,76363,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,76363,error_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,76363,infeasible_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,76363,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,global_fixed,76363,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,global_fixed,76363,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,global_fixed,76363,full_state_agreement,1.0,1.0,0.0
heldout,random,ALR,global_fixed,76363,full_point_agreement,,,
heldout,random,ALR,global_fixed,76363,mean_charged_bytes_feasible,76363.0,76363.0,0.0
heldout,random,ALR,global_fixed,76363,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,global_fixed,76363,mean_visible_json_bytes,2631.5,2631.5,0.0
heldout,random,ALR,global_fixed,76363,mean_acquired_channels,9.0,9.0,0.0
heldout,random,ALR,global_fixed,76363,mean_evidence_fields,56.25,56.25,0.0
heldout,random,ALR,global_fixed,76363,mean_evidence_events,0.75,0.75,0.0
heldout,random,ALR,metric_static,0,correct_point_coverage,,,
heldout,random,ALR,metric_static,0,wrong_point_rate,,,
heldout,random,ALR,metric_static,0,selective_error_rate,,,
heldout,random,ALR,metric_static,0,wrong_safe_rate,,,
heldout,random,ALR,metric_static,0,point_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,unknown_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,error_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,infeasible_rate,1.0,1.0,0.0
heldout,random,ALR,metric_static,0,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,metric_static,0,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,full_state_agreement,0.0,0.0,0.0
heldout,random,ALR,metric_static,0,full_point_agreement,,,
heldout,random,ALR,metric_static,0,mean_charged_bytes_feasible,,,
heldout,random,ALR,metric_static,0,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,metric_static,0,mean_visible_json_bytes,1810.8055555555557,1810.8055555555557,0.0
heldout,random,ALR,metric_static,0,mean_acquired_channels,6.0,6.0,0.0
heldout,random,ALR,metric_static,0,mean_evidence_fields,37.72222222222222,37.72222222222222,0.0
heldout,random,ALR,metric_static,0,mean_evidence_events,0.5555555555555555,0.5555555555555555,0.0
heldout,random,ALR,metric_static,39499,correct_point_coverage,,,
heldout,random,ALR,metric_static,39499,wrong_point_rate,,,
heldout,random,ALR,metric_static,39499,selective_error_rate,,,
heldout,random,ALR,metric_static,39499,wrong_safe_rate,,,
heldout,random,ALR,metric_static,39499,point_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,39499,unknown_rate,0.19444444444444442,0.19444444444444442,0.0
heldout,random,ALR,metric_static,39499,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,39499,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,39499,error_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,39499,infeasible_rate,0.8055555555555555,0.8055555555555555,0.0
heldout,random,ALR,metric_static,39499,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,39499,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,metric_static,39499,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,39499,full_state_agreement,0.19444444444444442,0.19444444444444442,0.0
heldout,random,ALR,metric_static,39499,full_point_agreement,,,
heldout,random,ALR,metric_static,39499,mean_charged_bytes_feasible,34817.85714285715,34817.85714285715,0.0
heldout,random,ALR,metric_static,39499,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,metric_static,39499,mean_visible_json_bytes,1823.4166666666667,1823.4166666666667,0.0
heldout,random,ALR,metric_static,39499,mean_acquired_channels,6.25,6.25,0.0
heldout,random,ALR,metric_static,39499,mean_evidence_fields,37.94444444444444,37.94444444444444,0.0
heldout,random,ALR,metric_static,39499,mean_evidence_events,0.5555555555555555,0.5555555555555555,0.0
heldout,random,ALR,metric_static,50761,correct_point_coverage,,,
heldout,random,ALR,metric_static,50761,wrong_point_rate,,,
heldout,random,ALR,metric_static,50761,selective_error_rate,,,
heldout,random,ALR,metric_static,50761,wrong_safe_rate,,,
heldout,random,ALR,metric_static,50761,point_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,50761,unknown_rate,0.5,0.5,0.0
heldout,random,ALR,metric_static,50761,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,50761,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,50761,error_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,50761,infeasible_rate,0.5,0.5,0.0
heldout,random,ALR,metric_static,50761,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,50761,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,metric_static,50761,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,50761,full_state_agreement,0.5,0.5,0.0
heldout,random,ALR,metric_static,50761,full_point_agreement,,,
heldout,random,ALR,metric_static,50761,mean_charged_bytes_feasible,45699.88888888888,45699.88888888888,0.0
heldout,random,ALR,metric_static,50761,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,metric_static,50761,mean_visible_json_bytes,1888.111111111111,1888.111111111111,0.0
heldout,random,ALR,metric_static,50761,mean_acquired_channels,6.722222222222222,6.722222222222222,0.0
heldout,random,ALR,metric_static,50761,mean_evidence_fields,39.38888888888889,39.38888888888889,0.0
heldout,random,ALR,metric_static,50761,mean_evidence_events,0.5833333333333334,0.5833333333333334,0.0
heldout,random,ALR,metric_static,58954,correct_point_coverage,,,
heldout,random,ALR,metric_static,58954,wrong_point_rate,,,
heldout,random,ALR,metric_static,58954,selective_error_rate,,,
heldout,random,ALR,metric_static,58954,wrong_safe_rate,,,
heldout,random,ALR,metric_static,58954,point_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,58954,unknown_rate,0.638888888888889,0.638888888888889,0.0
heldout,random,ALR,metric_static,58954,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,58954,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,58954,error_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,58954,infeasible_rate,0.3611111111111111,0.3611111111111111,0.0
heldout,random,ALR,metric_static,58954,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,58954,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,metric_static,58954,reference_not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,58954,full_state_agreement,0.638888888888889,0.638888888888889,0.0
heldout,random,ALR,metric_static,58954,full_point_agreement,,,
heldout,random,ALR,metric_static,58954,mean_charged_bytes_feasible,54413.78260869565,54413.78260869565,0.0
heldout,random,ALR,metric_static,58954,mean_initial_bytes,50507.0,50507.0,0.0
heldout,random,ALR,metric_static,58954,mean_visible_json_bytes,1967.6944444444443,1967.6944444444443,0.0
heldout,random,ALR,metric_static,58954,mean_acquired_channels,7.194444444444444,7.194444444444444,0.0
heldout,random,ALR,metric_static,58954,mean_evidence_fields,41.25,41.25,0.0
heldout,random,ALR,metric_static,58954,mean_evidence_events,0.6666666666666666,0.6666666666666666,0.0
heldout,random,ALR,metric_static,62026,correct_point_coverage,,,
heldout,random,ALR,metric_static,62026,wrong_point_rate,,,
heldout,random,ALR,metric_static,62026,selective_error_rate,,,
heldout,random,ALR,metric_static,62026,wrong_safe_rate,,,
heldout,random,ALR,metric_static,62026,point_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,62026,unknown_rate,0.75,0.75,0.0
heldout,random,ALR,metric_static,62026,bounded_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,62026,not_applicable_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,62026,error_rate,0.0,0.0,0.0
heldout,random,ALR,metric_static,62026,infeasible_rate,0.25,0.25,0.0
heldout,random,ALR,metric_static,62026,reference_coverage,0.0,0.0,0.0
heldout,random,ALR,metric_static,62026,reference_unknown_rate,1.0,1.0,0.0
heldout,random,ALR,metric_static,62026,reference_not_applicable_rate,0.0,0.0,0.0
