split,family_id,mechanism,metric,policy,budget,observations,oracle_point,oracle_unknown,oracle_not_applicable,point,bounded,unknown,not_applicable,error,infeasible,answered_oracle_point,correct_point,wrong_point,wrong_safe,full_comparable,full_agree,full_point_comparable,full_point_agree,feasible,charged_total_bytes,initial_bytes,visible_json_bytes,acquired_channels,evidence_fields,evidence_events,correct_point_coverage,wrong_point_rate,selective_error_rate,wrong_safe_rate,point_coverage,unknown_rate,bounded_rate,not_applicable_rate,error_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate,full_state_agreement,full_point_agreement,mean_charged_bytes_feasible,mean_initial_bytes,mean_visible_json_bytes,mean_acquired_channels,mean_evidence_fields,mean_evidence_events,query_count,unit_count,averaged_query_conditions
heldout,H04_sql_join_export,ALL,TaskSuccess,metric_static,73290,56.0,56.0,0.0,0.0,34.333333333333336,0.0,9.0,0.0,0.0,12.666666666666666,34.333333333333336,34.333333333333336,0.0,0.0,56.0,34.333333333333336,34.333333333333336,34.333333333333336,43.333333333333336,2796722.0,3560552.0,125078.66666666667,432.0,2486.6666666666665,48.0,0.6130952380952381,0.0,0.0,0.0,0.6130952380952381,0.16071428571428573,0.0,0.0,0.0,0.2261904761904762,1.0,0.0,0.0,0.6130952380952381,1.0,64539.73846153846,63581.28571428572,2233.5476190476193,7.714285714285714,44.404761904761905,0.8571428571428571,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,metric_static,76363,56.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,56.0,56.0,3855122.6666666665,3560552.0,128697.66666666667,441.0,2555.6666666666665,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,68841.47619047618,63581.28571428572,2298.1726190476193,7.875,45.63690476190476,0.8571428571428571,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,3560552.0,119620.0,420.0,2377.6666666666665,48.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63581.28571428572,2136.0714285714284,7.5,42.45833333333333,0.8571428571428571,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,39499,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.0,0.0,52.666666666666664,0.3333333333333333,0.3333333333333333,0.0,0.0,56.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.333333333333333,124267.77777777778,3560552.0,120022.22222222222,422.77777777777777,2386.222222222222,48.333333333333336,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.05357142857142857,0.0,0.0,0.0,0.9404761904761905,1.0,0.0,0.0,0.005952380952380952,1.0,37280.333333333336,63581.28571428572,2143.253968253968,7.549603174603175,42.61111111111111,0.8630952380952381,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,50761,56.0,56.0,0.0,0.0,1.1111111111111112,0.0,4.555555555555555,0.0,0.0,50.333333333333336,1.1111111111111112,1.1111111111111112,0.0,0.0,56.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,5.666666666666667,261715.6666666667,3560552.0,120956.44444444444,427.3333333333333,2406.3333333333335,48.77777777777778,0.019841269841269844,0.0,0.0,0.0,0.019841269841269844,0.08134920634920635,0.0,0.0,0.0,0.8988095238095238,1.0,0.0,0.0,0.019841269841269844,1.0,46185.117647058825,63581.28571428572,2159.936507936508,7.6309523809523805,42.970238095238095,0.871031746031746,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,58954,56.0,56.0,0.0,0.0,3.3333333333333335,0.0,7.333333333333333,0.0,0.0,45.333333333333336,3.3333333333333335,3.3333333333333335,0.0,0.0,56.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,10.666666666666666,549208.8888888889,3560552.0,121445.0,430.1111111111111,2417.5555555555557,48.888888888888886,0.05952380952380953,0.0,0.0,0.0,0.05952380952380953,0.13095238095238096,0.0,0.0,0.0,0.8095238095238095,1.0,0.0,0.0,0.05952380952380953,1.0,51488.333333333336,63581.28571428572,2168.660714285714,7.680555555555555,43.170634920634924,0.8730158730158729,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,62026,56.0,56.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,39.0,4.0,4.0,0.0,0.0,56.0,4.0,4.0,4.0,17.0,950124.7777777778,3560552.0,122166.0,431.77777777777777,2433.6666666666665,49.22222222222222,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.23214285714285715,0.0,0.0,0.0,0.6964285714285714,1.0,0.0,0.0,0.07142857142857142,1.0,55889.69281045751,63581.28571428572,2181.535714285714,7.7103174603174605,43.45833333333333,0.878968253968254,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,66121,56.0,56.0,0.0,0.0,11.444444444444445,0.0,14.555555555555555,0.0,0.0,30.0,11.444444444444445,11.444444444444445,0.0,0.0,56.0,11.444444444444445,11.444444444444445,11.444444444444445,26.0,1580616.6666666667,3560552.0,124767.88888888889,437.44444444444446,2495.1111111111113,49.333333333333336,0.20436507936507936,0.0,0.0,0.0,0.20436507936507936,0.25992063492063494,0.0,0.0,0.0,0.5357142857142857,1.0,0.0,0.0,0.20436507936507936,1.0,60792.94871794872,63581.28571428572,2227.998015873016,7.811507936507937,44.55555555555556,0.880952380952381,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,72264,56.0,56.0,0.0,0.0,20.333333333333332,0.0,14.0,0.0,0.0,21.666666666666668,20.333333333333332,20.333333333333332,0.0,0.0,56.0,20.333333333333332,20.333333333333332,20.333333333333332,34.333333333333336,2141426.5555555555,3560552.0,124942.66666666667,438.1111111111111,2494.5555555555557,49.333333333333336,0.3630952380952381,0.0,0.0,0.0,0.3630952380952381,0.25,0.0,0.0,0.0,0.3869047619047619,1.0,0.0,0.0,0.3630952380952381,1.0,62371.64724919093,63581.28571428572,2231.1190476190477,7.823412698412698,44.545634920634924,0.880952380952381,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,72267,56.0,56.0,0.0,0.0,29.88888888888889,0.0,13.444444444444445,0.0,0.0,12.666666666666666,29.88888888888889,29.88888888888889,0.0,0.0,56.0,29.88888888888889,29.88888888888889,29.88888888888889,43.333333333333336,2797518.4444444445,3560552.0,125045.44444444444,438.1111111111111,2497.1111111111113,49.333333333333336,0.5337301587301587,0.0,0.0,0.0,0.5337301587301587,0.2400793650793651,0.0,0.0,0.0,0.2261904761904762,1.0,0.0,0.0,0.5337301587301587,1.0,64558.11794871795,63581.28571428572,2232.954365079365,7.823412698412698,44.59126984126984,0.880952380952381,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,73290,56.0,56.0,0.0,0.0,29.88888888888889,0.0,13.444444444444445,0.0,0.0,12.666666666666666,29.88888888888889,29.88888888888889,0.0,0.0,56.0,29.88888888888889,29.88888888888889,29.88888888888889,43.333333333333336,2797518.4444444445,3560552.0,125045.44444444444,438.1111111111111,2497.1111111111113,49.333333333333336,0.5337301587301587,0.0,0.0,0.0,0.5337301587301587,0.2400793650793651,0.0,0.0,0.0,0.2261904761904762,1.0,0.0,0.0,0.5337301587301587,1.0,64558.11794871795,63581.28571428572,2232.954365079365,7.823412698412698,44.59126984126984,0.880952380952381,4,4,56
heldout,H04_sql_join_export,ALL,TaskSuccess,random,76363,56.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,56.0,56.0,3917586.6666666665,3560552.0,131382.22222222222,451.3333333333333,2618.8888888888887,49.333333333333336,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,69956.90476190476,63581.28571428572,2346.111111111111,8.059523809523808,46.76587301587301,0.880952380952381,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,3560552.0,119620.0,420.0,2377.6666666666665,48.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,63581.28571428572,2136.0714285714284,7.5,42.45833333333333,0.8571428571428571,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,39499,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.0,0.0,52.666666666666664,0.3333333333333333,0.3333333333333333,0.0,0.0,56.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.333333333333333,124154.0,3560552.0,119990.33333333333,422.3333333333333,2386.0,48.666666666666664,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.05357142857142857,0.0,0.0,0.0,0.9404761904761905,1.0,0.0,0.0,0.005952380952380952,1.0,37246.200000000004,63581.28571428572,2142.684523809524,7.541666666666666,42.607142857142854,0.869047619047619,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,50761,56.0,56.0,0.0,0.0,2.0,0.0,3.6666666666666665,0.0,0.0,50.333333333333336,2.0,2.0,0.0,0.0,56.0,2.0,2.0,2.0,5.666666666666667,263422.3333333333,3560552.0,121223.33333333333,427.0,2415.0,49.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.06547619047619048,0.0,0.0,0.0,0.8988095238095238,1.0,0.0,0.0,0.03571428571428571,1.0,46486.294117647056,63581.28571428572,2164.7023809523807,7.625,43.125,0.875,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,58954,56.0,56.0,0.0,0.0,6.0,0.0,4.666666666666667,0.0,0.0,45.333333333333336,6.0,6.0,0.0,0.0,56.0,6.0,6.0,6.0,10.666666666666666,550005.3333333334,3560552.0,122341.33333333333,428.3333333333333,2441.0,50.0,0.10714285714285714,0.0,0.0,0.0,0.10714285714285714,0.08333333333333334,0.0,0.0,0.0,0.8095238095238095,1.0,0.0,0.0,0.10714285714285714,1.0,51563.00000000001,63581.28571428572,2184.6666666666665,7.648809523809524,43.589285714285715,0.8928571428571429,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,62026,56.0,56.0,0.0,0.0,13.333333333333334,0.0,3.6666666666666665,0.0,0.0,39.0,13.333333333333334,13.333333333333334,0.0,0.0,56.0,13.333333333333334,13.333333333333334,13.333333333333334,17.0,944891.0,3560552.0,122565.66666666667,429.3333333333333,2443.3333333333335,50.666666666666664,0.2380952380952381,0.0,0.0,0.0,0.2380952380952381,0.06547619047619048,0.0,0.0,0.0,0.6964285714285714,1.0,0.0,0.0,0.2380952380952381,1.0,55581.82352941176,63581.28571428572,2188.6726190476193,7.666666666666666,43.63095238095239,0.9047619047619048,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,66121,56.0,56.0,0.0,0.0,17.333333333333332,0.0,8.666666666666666,0.0,0.0,30.0,17.333333333333332,17.333333333333332,0.0,0.0,56.0,17.333333333333332,17.333333333333332,17.333333333333332,26.0,1546824.6666666667,3560552.0,124139.0,432.3333333333333,2481.0,51.0,0.3095238095238095,0.0,0.0,0.0,0.3095238095238095,0.15476190476190474,0.0,0.0,0.0,0.5357142857142857,1.0,0.0,0.0,0.3095238095238095,1.0,59493.256410256414,63581.28571428572,2216.7678571428573,7.720238095238095,44.30357142857143,0.9107142857142857,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,72264,56.0,56.0,0.0,0.0,27.0,0.0,7.333333333333333,0.0,0.0,21.666666666666668,27.0,27.0,0.0,0.0,56.0,27.0,27.0,27.0,34.333333333333336,2113551.0,3560552.0,124529.33333333333,432.3333333333333,2483.6666666666665,51.0,0.48214285714285715,0.0,0.0,0.0,0.48214285714285715,0.13095238095238096,0.0,0.0,0.0,0.3869047619047619,1.0,0.0,0.0,0.48214285714285715,1.0,61559.737864077666,63581.28571428572,2223.738095238095,7.720238095238095,44.351190476190474,0.9107142857142857,4,4,56
heldout,H04_sql_join_export,ALL,UEA,dependency_guided,72267,56.0,56.0,0.0,0.0,32.333333333333336,0.0,11.0,0.0,0.0,12.666666666666666,32.333333333333336,32.333333333333336,0.0,0.0,56.0,32.333333333333336,32.333333333333336,32.333333333333336,43.333333333333336,2764978.0,3560552.0,124552.33333333333,432.6666666666667,2484.3333333333335,51.0,0.5773809523809524,0.0,0.0,0.0,0.5773809523809524,0.19642857142857142,0.0,0.0,0.0,0.2261904761904762,1.0,0.0,0.0,0.5773809523809524,1.0,63807.18461538461,63581.28571428572,2224.1488095238096,7.726190476190476,44.36309523809524,0.9107142857142857,4,4,56
