split,mechanism,metric,policy,budget,observations,oracle_point,oracle_unknown,oracle_not_applicable,point,bounded,unknown,not_applicable,error,infeasible,answered_oracle_point,correct_point,wrong_point,wrong_safe,full_comparable,full_agree,full_point_comparable,full_point_agree,feasible,charged_total_bytes,initial_bytes,visible_json_bytes,acquired_channels,evidence_fields,evidence_events,pooled_correct_point_coverage,pooled_wrong_point_rate,pooled_selective_error_rate,pooled_wrong_safe_rate,pooled_point_coverage,pooled_unknown_rate,pooled_bounded_rate,pooled_not_applicable_rate,pooled_error_rate,pooled_infeasible_rate,pooled_reference_coverage,pooled_reference_unknown_rate,pooled_reference_not_applicable_rate,pooled_full_state_agreement,pooled_full_point_agreement,pooled_mean_charged_bytes_feasible,pooled_mean_initial_bytes,pooled_mean_visible_json_bytes,pooled_mean_acquired_channels,pooled_mean_evidence_fields,pooled_mean_evidence_events,family_equal_correct_point_coverage,family_equal_wrong_point_rate,family_equal_selective_error_rate,family_equal_wrong_safe_rate,family_equal_point_coverage,family_equal_unknown_rate,family_equal_bounded_rate,family_equal_not_applicable_rate,family_equal_error_rate,family_equal_infeasible_rate,family_equal_reference_coverage,family_equal_reference_unknown_rate,family_equal_reference_not_applicable_rate,family_equal_full_state_agreement,family_equal_full_point_agreement,family_equal_mean_charged_bytes_feasible,family_equal_mean_initial_bytes,family_equal_mean_visible_json_bytes,family_equal_mean_acquired_channels,family_equal_mean_evidence_fields,family_equal_mean_evidence_events,families,families_with_point_reference
heldout,failure_stress,RIR,dependency_guided,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10643.0,31.0,211.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,1,0
heldout,failure_stress,RIR,dependency_guided,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10643.0,31.0,211.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,1,0
heldout,failure_stress,RIR,dependency_guided,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62033.0,261444.0,11201.0,32.0,225.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,1,0
heldout,failure_stress,RIR,dependency_guided,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,dependency_guided,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,dependency_guided,73290,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,dependency_guided,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,286020.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71505.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71505.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,global_fixed,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,global_fixed,39499,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,global_fixed,50761,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,41553.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41553.0,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41553.0,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,global_fixed,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10643.0,31.0,211.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,1,0
heldout,failure_stress,RIR,global_fixed,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10643.0,31.0,211.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,1,0
heldout,failure_stress,RIR,global_fixed,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62033.0,261444.0,11201.0,32.0,225.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,1,0
heldout,failure_stress,RIR,global_fixed,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,global_fixed,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,global_fixed,73290,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,global_fixed,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,286020.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71505.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71505.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,metric_static,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,metric_static,39499,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,metric_static,50761,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,41553.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41553.0,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41553.0,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,metric_static,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10643.0,31.0,211.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,1,0
heldout,failure_stress,RIR,metric_static,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10643.0,31.0,211.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2660.75,7.75,52.75,1.0,1,0
heldout,failure_stress,RIR,metric_static,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62033.0,261444.0,11201.0,32.0,225.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,1,0
heldout,failure_stress,RIR,metric_static,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,metric_static,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,metric_static,73290,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66129.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66129.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,metric_static,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,286020.0,261444.0,11322.0,32.0,222.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71505.0,65361.0,2830.5,8.0,55.5,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71505.0,65361.0,2830.5,8.0,55.5,1.0,1,0
heldout,failure_stress,RIR,random,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,random,39499,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,random,50761,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,41553.0,261444.0,10321.0,30.0,204.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41553.0,65361.0,2580.25,7.5,51.0,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41553.0,65361.0,2580.25,7.5,51.0,1.0,1,0
heldout,failure_stress,RIR,random,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10800.333333333334,31.0,215.66666666666666,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2700.0833333333335,7.75,53.916666666666664,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2700.0833333333335,7.75,53.916666666666664,1.0,1,0
heldout,failure_stress,RIR,random,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51793.0,261444.0,10800.333333333334,31.0,215.66666666666666,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2700.0833333333335,7.75,53.916666666666664,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51793.0,65361.0,2700.0833333333335,7.75,53.916666666666664,1.0,1,0
heldout,failure_stress,RIR,random,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62033.0,261444.0,11201.0,32.0,225.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62033.0,65361.0,2800.25,8.0,56.25,1.0,1,0
heldout,failure_stress,RIR,random,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,63398.333333333336,261444.0,11320.0,32.0,226.33333333333334,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63398.333333333336,65361.0,2830.0,8.0,56.583333333333336,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63398.333333333336,65361.0,2830.0,8.0,56.583333333333336,1.0,1,0
heldout,failure_stress,RIR,random,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,63398.333333333336,261444.0,11320.0,32.0,226.33333333333334,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63398.333333333336,65361.0,2830.0,8.0,56.583333333333336,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63398.333333333336,65361.0,2830.0,8.0,56.583333333333336,1.0,1,0
heldout,failure_stress,RIR,random,73290,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,63398.333333333336,261444.0,11320.0,32.0,226.33333333333334,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63398.333333333336,65361.0,2830.0,8.0,56.583333333333336,1.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63398.333333333336,65361.0,2830.0,8.0,56.583333333333336,1.0,1,0
heldout,failure_stress,RIR,random,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,283289.3333333333,261444.0,11320.0,32.0,226.33333333333334,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,70822.33333333333,65361.0,2830.0,8.0,56.583333333333336,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,70822.33333333333,65361.0,2830.0,8.0,56.583333333333336,1.0,1,0
heldout,failure_stress,TaskSuccess,dependency_guided,0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1600324.0,59895.0,182.0,1246.0,23.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66680.16666666667,2495.625,7.583333333333333,51.916666666666664,0.9583333333333334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66680.16666666667,2495.625,7.583333333333333,51.916666666666664,0.9583333333333334,6,6
heldout,failure_stress,TaskSuccess,dependency_guided,39499,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1600324.0,59895.0,182.0,1246.0,23.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66680.16666666667,2495.625,7.583333333333333,51.916666666666664,0.9583333333333334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,66680.16666666667,2495.625,7.583333333333333,51.916666666666664,0.9583333333333334,6,6
heldout,failure_stress,TaskSuccess,dependency_guided,50761,24.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,207750.0,1600324.0,59895.0,182.0,1246.0,23.0,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,41550.0,66680.16666666667,2495.625,7.583333333333333,51.916666666666664,0.9583333333333334,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,41550.0,66680.16666666667,2495.625,7.583333333333333,51.916666666666664,0.9583333333333334,6,6
heldout,failure_stress,TaskSuccess,dependency_guided,58954,24.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,279430.0,1600324.0,62945.0,187.0,1296.0,23.0,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,55886.0,66680.16666666667,2622.7083333333335,7.791666666666667,54.0,0.9583333333333334,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,55886.0,66680.16666666667,2622.7083333333335,7.791666666666667,54.0,0.9583333333333334,6,6
heldout,failure_stress,TaskSuccess,dependency_guided,62026,24.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,279430.0,1600324.0,62945.0,187.0,1296.0,23.0,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,55886.0,66680.16666666667,2622.7083333333335,7.791666666666667,54.0,0.9583333333333334,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,55886.0,66680.16666666667,2622.7083333333335,7.791666666666667,54.0,0.9583333333333334,6,6
heldout,failure_stress,TaskSuccess,dependency_guided,66121,24.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,279430.0,1600324.0,62945.0,187.0,1296.0,23.0,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,55886.0,66680.16666666667,2622.7083333333335,7.791666666666667,54.0,0.9583333333333334,0.0,0.0,,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.0,,55886.0,66680.16666666667,2622.7083333333335,7.791666666666667,54.0,0.9583333333333334,6,6
heldout,failure_stress,TaskSuccess,dependency_guided,72264,24.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,5.0,5.0,0.0,0.0,24.0,5.0,5.0,5.0,5.0,330630.0,1600324.0,66181.0,192.0,1379.0,23.0,0.20833333333333334,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.20833333333333334,1.0,66126.0,66680.16666666667,2757.5416666666665,8.0,57.458333333333336,0.9583333333333334,0.20833333333333334,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.20833333333333334,1.0,66126.0,66680.16666666667,2757.5416666666665,8.0,57.458333333333336,0.9583333333333334,6,6
heldout,failure_stress,TaskSuccess,dependency_guided,72267,24.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,5.0,5.0,0.0,0.0,24.0,5.0,5.0,5.0,5.0,330630.0,1600324.0,66181.0,192.0,1379.0,23.0,0.20833333333333334,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.20833333333333334,1.0,66126.0,66680.16666666667,2757.5416666666665,8.0,57.458333333333336,0.9583333333333334,0.20833333333333334,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,0.20833333333333334,1.0,66126.0,66680.16666666667,2757.5416666666665,8.0,57.458333333333336,0.9583333333333334,6,6
