cost,stratum,mechanism,policy,rho,families,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,TaskSuccess_true,failure_stress,global_fixed,0.35,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.4,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.45,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.5,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.55,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.6,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.65,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.7,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.75,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.8,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.85,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.9,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,0.95,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,global_fixed,1.0,6,12.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.0,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.05,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.1,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.15,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.2,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.25,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.3,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.35,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.4,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.45,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.5,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.55,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.6,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.65,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.7,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.75,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.8,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.85,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.9,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,0.95,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,metric_static,1.0,6,12.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.0,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.05,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.1,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.15,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.2,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.25,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.3,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.35,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.4,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.45,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.5,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.55,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.6,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.65,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.7,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.75,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.8,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.85,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.9,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,0.95,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_true,failure_stress,dependency_guided,1.0,6,12.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.0,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.05,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.1,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.15,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.2,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.25,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.3,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.9940476190476191,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.35,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,166.33333333333331,0.0,0.0,0.0,0.0,0.00992063492063492,0.9900793650793651,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.4,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,164.33333333333331,0.0,0.0,0.0,0.0,0.021825396825396824,0.9781746031746031,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.45,6,168.0,168.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,6.0,161.33333333333334,0.0,0.003968253968253968,0.0,0.0,0.03571428571428571,0.9603174603174603,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.5,6,168.0,168.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,7.333333333333333,160.0,0.0,0.003968253968253968,0.0,0.0,0.04365079365079365,0.9523809523809524,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.55,6,168.0,168.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,8.333333333333332,158.33333333333334,0.0,0.007936507936507936,0.0,0.0,0.0496031746031746,0.9424603174603174,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.6,6,168.0,168.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,10.0,156.33333333333334,0.0,0.00992063492063492,0.0,0.0,0.05952380952380952,0.9305555555555556,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.65,6,168.0,168.0,0.0,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,11.999999999999998,153.33333333333334,0.0,0.015873015873015872,0.0,0.0,0.07142857142857142,0.9126984126984128,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.7,6,168.0,168.0,0.0,0.0,15.0,0.0,0.0,15.0,13.0,140.0,0.0,0.08928571428571429,0.0,0.0,0.07738095238095238,0.8333333333333333,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.75,6,168.0,168.0,0.0,0.0,17.0,0.0,0.0,17.0,13.0,138.0,0.0,0.10119047619047619,0.0,0.0,0.07738095238095238,0.8214285714285714,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.8,6,168.0,168.0,0.0,0.0,20.666666666666668,0.0,0.0,20.666666666666668,15.0,132.33333333333334,0.0,0.12301587301587302,0.0,0.0,0.08928571428571427,0.7876984126984127,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.85,6,168.0,168.0,0.0,0.0,37.333333333333336,0.0,0.0,37.333333333333336,26.0,104.66666666666667,0.0,0.2222222222222222,0.0,0.0,0.15476190476190477,0.623015873015873,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.9,6,168.0,168.0,0.0,0.0,62.666666666666664,0.0,0.0,62.666666666666664,40.666666666666664,64.66666666666666,0.0,0.373015873015873,0.0,0.0,0.24206349206349206,0.3849206349206349,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,0.95,6,168.0,168.0,0.0,0.0,91.0,0.0,0.0,91.0,39.333333333333336,37.666666666666664,0.0,0.5416666666666666,0.0,0.0,0.23412698412698413,0.22420634920634921,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,global_fixed,1.0,6,168.0,168.0,0.0,0.0,168.0,0.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.0,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.05,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.1,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.15,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.2,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.25,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.3,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.9940476190476191,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.35,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,166.33333333333331,0.0,0.0,0.0,0.0,0.00992063492063492,0.9900793650793651,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.4,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,164.33333333333331,0.0,0.0,0.0,0.0,0.021825396825396824,0.9781746031746031,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.45,6,168.0,168.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,6.0,161.33333333333334,0.0,0.003968253968253968,0.0,0.0,0.03571428571428571,0.9603174603174603,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.5,6,168.0,168.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,6.666666666666666,160.0,0.0,0.007936507936507936,0.0,0.0,0.03968253968253968,0.9523809523809524,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.55,6,168.0,168.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,7.999999999999999,158.33333333333334,0.0,0.00992063492063492,0.0,0.0,0.047619047619047616,0.9424603174603174,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.6,6,168.0,168.0,0.0,0.0,3.6666666666666665,0.0,0.0,3.6666666666666665,8.0,156.33333333333334,0.0,0.021825396825396824,0.0,0.0,0.047619047619047616,0.9305555555555556,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.65,6,168.0,168.0,0.0,0.0,5.0,0.0,0.0,5.0,9.666666666666666,153.33333333333334,0.0,0.02976190476190476,0.0,0.0,0.057539682539682536,0.9126984126984128,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.7,6,168.0,168.0,0.0,0.0,17.333333333333332,0.0,0.0,17.333333333333332,10.666666666666666,140.0,0.0,0.10317460317460317,0.0,0.0,0.06349206349206349,0.8333333333333333,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.75,6,168.0,168.0,0.0,0.0,21.666666666666664,0.0,0.0,21.666666666666664,8.333333333333332,138.0,0.0,0.12896825396825395,0.0,0.0,0.0496031746031746,0.8214285714285714,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.8,6,168.0,168.0,0.0,0.0,28.0,0.0,0.0,28.0,7.666666666666666,132.33333333333334,0.0,0.16666666666666666,0.0,0.0,0.04563492063492063,0.7876984126984127,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.85,6,168.0,168.0,0.0,0.0,45.0,0.0,0.0,45.0,18.333333333333332,104.66666666666667,0.0,0.26785714285714285,0.0,0.0,0.10912698412698413,0.623015873015873,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.9,6,168.0,168.0,0.0,0.0,74.0,0.0,0.0,74.0,29.333333333333336,64.66666666666666,0.0,0.44047619047619047,0.0,0.0,0.17460317460317462,0.3849206349206349,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,0.95,6,168.0,168.0,0.0,0.0,103.33333333333333,0.0,0.0,103.33333333333333,27.0,37.666666666666664,0.0,0.615079365079365,0.0,0.0,0.16071428571428573,0.22420634920634921,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,metric_static,1.0,6,168.0,168.0,0.0,0.0,168.0,0.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.0,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.05,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.1,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.15,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.2,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.25,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.3,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.9940476190476191,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.35,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,166.33333333333331,0.0,0.0,0.0,0.0,0.00992063492063492,0.9900793650793651,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.4,6,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,164.33333333333331,0.0,0.0,0.0,0.0,0.021825396825396824,0.9781746031746031,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.45,6,168.0,168.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,6.0,161.33333333333334,0.0,0.003968253968253968,0.0,0.0,0.03571428571428571,0.9603174603174603,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.5,6,168.0,168.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,6.666666666666666,160.0,0.0,0.007936507936507936,0.0,0.0,0.03968253968253968,0.9523809523809524,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.55,6,168.0,168.0,0.0,0.0,2.0,0.0,0.0,2.0,7.666666666666666,158.33333333333334,0.0,0.011904761904761904,0.0,0.0,0.04563492063492063,0.9424603174603174,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.6,6,168.0,168.0,0.0,0.0,4.0,0.0,0.0,4.0,7.666666666666666,156.33333333333334,0.0,0.023809523809523808,0.0,0.0,0.04563492063492063,0.9305555555555556,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.65,6,168.0,168.0,0.0,0.0,6.333333333333333,0.0,0.0,6.333333333333333,8.333333333333334,153.33333333333334,0.0,0.037698412698412696,0.0,0.0,0.0496031746031746,0.9126984126984128,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.7,6,168.0,168.0,0.0,0.0,19.333333333333332,0.0,0.0,19.333333333333332,8.666666666666666,140.0,0.0,0.11507936507936507,0.0,0.0,0.051587301587301584,0.8333333333333333,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.75,6,168.0,168.0,0.0,0.0,23.666666666666664,0.0,0.0,23.666666666666664,6.333333333333333,138.0,0.0,0.14087301587301587,0.0,0.0,0.037698412698412696,0.8214285714285714,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.8,6,168.0,168.0,0.0,0.0,30.0,0.0,0.0,30.0,5.666666666666666,132.33333333333334,0.0,0.17857142857142858,0.0,0.0,0.03373015873015873,0.7876984126984127,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.85,6,168.0,168.0,0.0,0.0,46.333333333333336,0.0,0.0,46.333333333333336,17.0,104.66666666666667,0.0,0.2757936507936508,0.0,0.0,0.10119047619047619,0.623015873015873,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.9,6,168.0,168.0,0.0,0.0,75.0,0.0,0.0,75.0,28.333333333333336,64.66666666666666,0.0,0.4464285714285714,0.0,0.0,0.16865079365079366,0.3849206349206349,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,0.95,6,168.0,168.0,0.0,0.0,103.33333333333333,0.0,0.0,103.33333333333333,27.0,37.666666666666664,0.0,0.615079365079365,0.0,0.0,0.16071428571428573,0.22420634920634921,1.0,0.0,0.0
C1,TaskSuccess_false,ALL,dependency_guided,1.0,6,168.0,168.0,0.0,0.0,168.0,0.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,TaskSuccess_false,whole_channel,global_fixed,0.0,6,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,TaskSuccess_false,whole_channel,global_fixed,0.05,6,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
