cost,split,metric,mechanism,policy,rho,families,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C2,heldout,ALL,whole_channel,global_fixed,0.0,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.1,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.2,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.3,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.4,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.5,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.6,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.7,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.8,6,560.0,480.0,80.0,0.0,12.0,0.0,0.0,12.0,44.0,504.0,0.0,0.025,0.0,0.0,0.07708333333333334,0.9,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,0.9,6,560.0,480.0,80.0,0.0,330.0,0.0,0.0,330.0,230.0,0.0,0.0,0.6875,0.0,0.0,0.38819444444444445,0.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,global_fixed,1.0,6,560.0,480.0,80.0,0.0,480.0,0.0,0.0,480.0,80.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.0,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.1,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.2,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.3,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.4,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.5,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.6,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.7,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.8,6,560.0,480.0,80.0,0.0,12.0,0.0,0.0,12.0,44.0,504.0,0.0,0.025,0.0,0.0,0.07708333333333334,0.9,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,0.9,6,560.0,480.0,80.0,0.0,366.0,0.0,0.0,366.0,194.0,0.0,0.0,0.7625,0.0,0.0,0.32222222222222224,0.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,metric_static,1.0,6,560.0,480.0,80.0,0.0,480.0,0.0,0.0,480.0,80.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.0,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.1,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.2,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.3,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.4,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.5,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.6,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.7,6,560.0,480.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.8,6,560.0,480.0,80.0,0.0,12.0,0.0,0.0,12.0,44.0,504.0,0.0,0.025,0.0,0.0,0.07708333333333334,0.9,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,0.9,6,560.0,480.0,80.0,0.0,366.0,0.0,0.0,366.0,194.0,0.0,0.0,0.7625,0.0,0.0,0.32222222222222224,0.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,ALL,whole_channel,dependency_guided,1.0,6,560.0,480.0,80.0,0.0,480.0,0.0,0.0,480.0,80.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.7,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.8,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,0.9,6,240.0,240.0,0.0,0.0,162.0,0.0,0.0,162.0,78.0,0.0,0.0,0.675,0.0,0.0,0.325,0.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,global_fixed,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.7,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.8,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,0.9,6,240.0,240.0,0.0,0.0,179.0,0.0,0.0,179.0,61.0,0.0,0.0,0.7458333333333333,0.0,0.0,0.25416666666666665,0.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,metric_static,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.7,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.8,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,0.9,6,240.0,240.0,0.0,0.0,179.0,0.0,0.0,179.0,61.0,0.0,0.0,0.7458333333333333,0.0,0.0,0.25416666666666665,0.0,1.0,0.0,0.0
C2,heldout,UEA,whole_channel,dependency_guided,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.7,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.8,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,0.9,6,240.0,240.0,0.0,0.0,168.0,0.0,0.0,168.0,72.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,global_fixed,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.7,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.8,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,0.9,6,240.0,240.0,0.0,0.0,187.0,0.0,0.0,187.0,53.0,0.0,0.0,0.7791666666666667,0.0,0.0,0.22083333333333333,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,metric_static,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.7,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.8,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,0.9,6,240.0,240.0,0.0,0.0,187.0,0.0,0.0,187.0,53.0,0.0,0.0,0.7791666666666667,0.0,0.0,0.22083333333333333,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,whole_channel,dependency_guided,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.1,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.2,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.3,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.4,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.5,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.6,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.7,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.8,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,0.9,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,global_fixed,1.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.1,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.2,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.3,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.4,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.5,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.6,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.7,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.8,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,0.9,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,metric_static,1.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,dependency_guided,0.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,dependency_guided,0.1,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,dependency_guided,0.2,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,dependency_guided,0.3,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,dependency_guided,0.4,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,dependency_guided,0.5,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C2,heldout,ALR,whole_channel,dependency_guided,0.6,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
