cost,split,query_id,unit,family_id,metric,condition,seed,budget,rho,truth_status,truth_value,static_status,dynamic_status,static_correct,dynamic_correct,class_
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_1,19121,5,0.5,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_1,19121,6,0.6,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_1,19121,7,0.7,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_1,19121,8,0.8,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_1,19121,9,0.9,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_1,19121,10,1.0,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,0,0.0,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,1,0.1,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,2,0.2,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,3,0.3,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,4,0.4,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,5,0.5,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,6,0.6,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,7,0.7,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,8,0.8,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,9,0.9,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_3,19121,10,1.0,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,0,0.0,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,1,0.1,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,2,0.2,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,3,0.3,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,4,0.4,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,5,0.5,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,6,0.6,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,7,0.7,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,8,0.8,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,9,0.9,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,random_5,19121,10,1.0,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,1,0.1,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,2,0.2,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,3,0.3,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,4,0.4,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,5,0.5,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,6,0.6,unknown,,infeasible,infeasible,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,7,0.7,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,8,0.8,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,9,0.9,unknown,,unknown,unknown,False,False,same
C2,development,D06_revoked_cache_04:RIR,D06_revoked_cache_04,D06_revoked_cache,RIR,failure_correlated,0,10,1.0,unknown,,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,9,0.9,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_grant,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_provenance,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_counterfactual,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_task_success_evidence,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,9,0.9,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_lifecycle,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,9,0.9,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_scope_lifetime,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_decision_reason,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_failure,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,8,0.8,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,channel_receipt_lifecycle,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19119,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,7,0.7,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,8,0.8,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19119,10,1.0,point,0,point,point,True,True,same
