phase,run_id,artifact_id,depth,expected_depth,match,paths,truncated
h,run-42bec817e5fae4b9ced6f9a8,artifact-4b5ea4dfeb80da6f,0,0,True,1,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-ba11a582f0c6f7ac,4,4,True,23,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-8bf042799bf7b2f4,2,2,True,8,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-730be3965d4ab004,1,1,True,3,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-c6eeb2028cd72029,4,4,True,23,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-854bbc5a47a15440,2,2,True,14,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-54b90291abb74477,5,5,True,10,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-aa919ba15b967d89,3,3,True,5,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-4ed5a0ecf2949acf,7,7,True,39,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-6b4ad64985ac3c6a,5,5,True,16,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-7ba10db405857396,5,5,True,10,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-e982bde87be46928,3,3,True,5,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-a5d46ef6f4cf9d47,7,7,True,39,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-bd683aa36072efee,5,5,True,16,False
h,run-42bec817e5fae4b9ced6f9a8,artifact-ffeea2f77a8dfeab,5,5,True,22,False
h,run-21eacb5353b717b3f62ed6c9,artifact-bffe7d6c694be271,2,2,True,6,False
h,run-21eacb5353b717b3f62ed6c9,artifact-1fa088da514d7868,0,0,True,1,False
h,run-21eacb5353b717b3f62ed6c9,artifact-95295a14a8f96a90,4,4,True,23,False
h,run-21eacb5353b717b3f62ed6c9,artifact-969346aa6f73a8fb,2,2,True,8,False
h,run-21eacb5353b717b3f62ed6c9,artifact-d6e07d27622c194e,2,2,True,6,False
h,run-21eacb5353b717b3f62ed6c9,artifact-b2281cd9c745213e,0,0,True,1,False
h,run-21eacb5353b717b3f62ed6c9,artifact-bd112d4aa92f5e16,4,4,True,23,False
h,run-21eacb5353b717b3f62ed6c9,artifact-ed2025f190551357,2,2,True,8,False
h,run-21eacb5353b717b3f62ed6c9,artifact-136a72a47a1b7fc3,1,1,True,3,False
h,run-21eacb5353b717b3f62ed6c9,artifact-71b0a68ed2295801,4,4,True,23,False
h,run-21eacb5353b717b3f62ed6c9,artifact-9a1fbb6ecaa9abe5,2,2,True,14,False
h,run-21eacb5353b717b3f62ed6c9,artifact-8a7ec084ee89da54,5,5,True,10,False
h,run-21eacb5353b717b3f62ed6c9,artifact-f4e52282dda71a01,3,3,True,5,False
h,run-21eacb5353b717b3f62ed6c9,artifact-5f63836d82615dc9,7,7,True,39,False
h,run-21eacb5353b717b3f62ed6c9,artifact-872dafdcaef955b7,5,5,True,16,False
h,run-21eacb5353b717b3f62ed6c9,artifact-23e17fb45730cb45,5,5,True,10,False
h,run-21eacb5353b717b3f62ed6c9,artifact-11853e28e7321bd4,3,3,True,5,False
h,run-21eacb5353b717b3f62ed6c9,artifact-5c42e0b5acf99ac2,7,7,True,39,False
h,run-21eacb5353b717b3f62ed6c9,artifact-1b54269fbeab34b9,5,5,True,16,False
h,run-21eacb5353b717b3f62ed6c9,artifact-55a44769d1ba766a,5,5,True,22,False
h,run-5f680059bad81f1081ec6fbe,artifact-7492e6a7cbbaec46,2,2,True,6,False
h,run-5f680059bad81f1081ec6fbe,artifact-258443607b84a68e,0,0,True,1,False
h,run-5f680059bad81f1081ec6fbe,artifact-5ee62fb01c5ec81f,4,4,True,23,False
h,run-5f680059bad81f1081ec6fbe,artifact-772fef64dd1694c5,2,2,True,8,False
h,run-5f680059bad81f1081ec6fbe,artifact-71fa596ef9c4e5f9,2,2,True,6,False
h,run-5f680059bad81f1081ec6fbe,artifact-3e63e62daa8c6ee2,0,0,True,1,False
h,run-5f680059bad81f1081ec6fbe,artifact-28df9924bab2d004,4,4,True,23,False
h,run-5f680059bad81f1081ec6fbe,artifact-1f9450a7daf30e72,2,2,True,8,False
h,run-5f680059bad81f1081ec6fbe,artifact-80f38b74c91d67dd,1,1,True,3,False
h,run-5f680059bad81f1081ec6fbe,artifact-cfa4b357082208e1,4,4,True,23,False
h,run-5f680059bad81f1081ec6fbe,artifact-785c71a283a75b62,2,2,True,14,False
h,run-5f680059bad81f1081ec6fbe,artifact-e0ac3563328cac55,5,5,True,10,False
h,run-5f680059bad81f1081ec6fbe,artifact-dc55e5995b64d689,3,3,True,5,False
h,run-5f680059bad81f1081ec6fbe,artifact-6861191cb357f829,7,7,True,39,False
h,run-5f680059bad81f1081ec6fbe,artifact-a1fa2f2a39759488,5,5,True,16,False
h,run-5f680059bad81f1081ec6fbe,artifact-cc19bd7970ab98d9,5,5,True,16,False
h,run-5f680059bad81f1081ec6fbe,artifact-e6d309993d2612aa,5,5,True,10,False
h,run-5f680059bad81f1081ec6fbe,artifact-c4a1fd3571eb5adb,3,3,True,5,False
h,run-5f680059bad81f1081ec6fbe,artifact-23ebfbf8669e2e0d,7,7,True,39,False
h,run-5f680059bad81f1081ec6fbe,artifact-79b2f627bf306bb9,5,5,True,22,False
h,run-b93ab5e95ba1df89431aca29,artifact-74e0d41a0b49119b,2,2,True,6,False
h,run-b93ab5e95ba1df89431aca29,artifact-82c458c47dcf7879,0,0,True,1,False
h,run-b93ab5e95ba1df89431aca29,artifact-c7a3ebc22bc4d391,4,4,True,23,False
h,run-b93ab5e95ba1df89431aca29,artifact-51ce3f86ba662d36,2,2,True,8,False
h,run-b93ab5e95ba1df89431aca29,artifact-16e742fbb52d5ca2,2,2,True,6,False
h,run-b93ab5e95ba1df89431aca29,artifact-0fba4bb2d26c2713,0,0,True,1,False
h,run-b93ab5e95ba1df89431aca29,artifact-dfd451eaf307c86e,4,4,True,23,False
h,run-b93ab5e95ba1df89431aca29,artifact-825e3e8b0efb3c46,2,2,True,8,False
h,run-b93ab5e95ba1df89431aca29,artifact-a2fe1e7a0b2ee454,1,1,True,3,False
h,run-b93ab5e95ba1df89431aca29,artifact-9b6c96bf964f7c0a,4,4,True,23,False
h,run-b93ab5e95ba1df89431aca29,artifact-ee4ef704317889fd,2,2,True,14,False
h,run-b93ab5e95ba1df89431aca29,artifact-3ee6a226ddd60021,5,5,True,10,False
h,run-b93ab5e95ba1df89431aca29,artifact-760f67f095252ca9,3,3,True,5,False
h,run-b93ab5e95ba1df89431aca29,artifact-78602f6c5dcf3fe9,7,7,True,39,False
h,run-b93ab5e95ba1df89431aca29,artifact-7353e08b6d1b0660,5,5,True,16,False
h,run-b93ab5e95ba1df89431aca29,artifact-9756356b9c165fd5,5,5,True,10,False
h,run-b93ab5e95ba1df89431aca29,artifact-be333817a3fa9541,3,3,True,5,False
h,run-b93ab5e95ba1df89431aca29,artifact-488ec773a34ef15f,7,7,True,39,False
h,run-b93ab5e95ba1df89431aca29,artifact-06fa3b9a6e7686b0,5,5,True,16,False
h,run-b93ab5e95ba1df89431aca29,artifact-f162fc1bfbc491d3,5,5,True,22,False
h,run-1780eb2a3d901c7e93834bbd,artifact-29d44b897128fc0b,2,2,True,6,False
h,run-1780eb2a3d901c7e93834bbd,artifact-36eacc482841eba0,0,0,True,1,False
h,run-1780eb2a3d901c7e93834bbd,artifact-ce14ab8de6122159,4,4,True,23,False
h,run-1780eb2a3d901c7e93834bbd,artifact-5f5ceca93201a71a,2,2,True,8,False
h,run-1780eb2a3d901c7e93834bbd,artifact-8a1adadb9f1c1471,2,2,True,6,False
h,run-1780eb2a3d901c7e93834bbd,artifact-03451ec335b914da,0,0,True,1,False
h,run-1780eb2a3d901c7e93834bbd,artifact-308a5c079b87307f,4,4,True,23,False
h,run-1780eb2a3d901c7e93834bbd,artifact-7c50d1ec7f633c0b,2,2,True,8,False
h,run-1780eb2a3d901c7e93834bbd,artifact-23447f775bba51ed,1,1,True,3,False
h,run-1780eb2a3d901c7e93834bbd,artifact-3db597c808a48651,4,4,True,23,False
h,run-1780eb2a3d901c7e93834bbd,artifact-d3c58e8ca5462c8a,2,2,True,14,False
h,run-1780eb2a3d901c7e93834bbd,artifact-ba44361832367b92,5,5,True,10,False
h,run-1780eb2a3d901c7e93834bbd,artifact-e9cf9037774e694d,3,3,True,5,False
h,run-1780eb2a3d901c7e93834bbd,artifact-589301c08e9e6b7e,7,7,True,39,False
h,run-1780eb2a3d901c7e93834bbd,artifact-1a9a8ad26e0e6fcd,5,5,True,16,False
h,run-1780eb2a3d901c7e93834bbd,artifact-f8261ddad5f99e34,5,5,True,16,False
h,run-1780eb2a3d901c7e93834bbd,artifact-819dab335ccd7ad1,5,5,True,10,False
h,run-1780eb2a3d901c7e93834bbd,artifact-75795a86e19a2c52,3,3,True,5,False
h,run-1780eb2a3d901c7e93834bbd,artifact-2ebb414749558bca,7,7,True,39,False
h,run-1780eb2a3d901c7e93834bbd,artifact-1f00a87d10db18dc,5,5,True,22,False
h,run-8a638a90387fe397a3669f3c,artifact-13a57fec31458864,2,2,True,6,False
h,run-8a638a90387fe397a3669f3c,artifact-a65641754b37636e,0,0,True,1,False
h,run-8a638a90387fe397a3669f3c,artifact-f2b10f824c1db401,4,4,True,23,False
h,run-8a638a90387fe397a3669f3c,artifact-42f7d97b1a1ed807,2,2,True,8,False
h,run-8a638a90387fe397a3669f3c,artifact-c2976bc3cc353430,2,2,True,6,False
h,run-8a638a90387fe397a3669f3c,artifact-f0aab49e50a74cf7,0,0,True,1,False
h,run-8a638a90387fe397a3669f3c,artifact-f6a3a498f1c2032c,4,4,True,23,False
h,run-8a638a90387fe397a3669f3c,artifact-0ca3b73db9440579,2,2,True,8,False
h,run-8a638a90387fe397a3669f3c,artifact-224c3f6b8e14bbf0,1,1,True,3,False
h,run-8a638a90387fe397a3669f3c,artifact-d2e9faebb150ac0c,4,4,True,23,False
h,run-8a638a90387fe397a3669f3c,artifact-50d5d47d8ffd1a44,2,2,True,14,False
h,run-8a638a90387fe397a3669f3c,artifact-8b9039725c2bfd0a,5,5,True,10,False
h,run-8a638a90387fe397a3669f3c,artifact-533e0d8189fb9531,3,3,True,5,False
h,run-8a638a90387fe397a3669f3c,artifact-37c16aa0f98e85b2,7,7,True,39,False
h,run-8a638a90387fe397a3669f3c,artifact-9a63d9e2b4b9b0ac,5,5,True,16,False
h,run-8a638a90387fe397a3669f3c,artifact-1602df481d60e6d0,5,5,True,10,False
h,run-8a638a90387fe397a3669f3c,artifact-8c4f16850ce47dbd,3,3,True,5,False
h,run-8a638a90387fe397a3669f3c,artifact-d4269619588cc7dd,7,7,True,39,False
h,run-8a638a90387fe397a3669f3c,artifact-f130562b67dbe370,5,5,True,16,False
h,run-8a638a90387fe397a3669f3c,artifact-b26d0d2ff772872c,5,5,True,22,False
h,run-db60932d87d8790803decf58,artifact-d63190e50129599e,2,2,True,6,False
h,run-db60932d87d8790803decf58,artifact-b32d098c20356ed1,0,0,True,1,False
h,run-db60932d87d8790803decf58,artifact-a1d496195cf22614,4,4,True,23,False
h,run-db60932d87d8790803decf58,artifact-279a746a5910fafb,2,2,True,8,False
h,run-db60932d87d8790803decf58,artifact-a3f97c1d5ede6e26,2,2,True,6,False
h,run-db60932d87d8790803decf58,artifact-01ae0d9c1a92bde9,0,0,True,1,False
h,run-db60932d87d8790803decf58,artifact-c0a5427f756972b0,4,4,True,23,False
h,run-db60932d87d8790803decf58,artifact-817f27c7ad144913,2,2,True,8,False
h,run-db60932d87d8790803decf58,artifact-e05692ce2b9ed3d7,1,1,True,3,False
h,run-db60932d87d8790803decf58,artifact-d9034c093d55c1b5,4,4,True,23,False
h,run-db60932d87d8790803decf58,artifact-7010228b7a6849db,2,2,True,14,False
h,run-db60932d87d8790803decf58,artifact-59bd889739b6ec48,5,5,True,10,False
h,run-db60932d87d8790803decf58,artifact-31240fc3137354ad,3,3,True,5,False
h,run-db60932d87d8790803decf58,artifact-e0ed56260788a58b,7,7,True,39,False
h,run-db60932d87d8790803decf58,artifact-c9d0a790347d3c51,5,5,True,16,False
h,run-db60932d87d8790803decf58,artifact-c8df216eded67020,5,5,True,10,False
h,run-db60932d87d8790803decf58,artifact-b4b3aeeb65ba5169,3,3,True,5,False
h,run-db60932d87d8790803decf58,artifact-781ec52369c1ca0f,7,7,True,39,False
h,run-db60932d87d8790803decf58,artifact-b208db01af41aa8a,5,5,True,16,False
h,run-db60932d87d8790803decf58,artifact-fbfe58f13911057a,5,5,True,22,False
h,run-1e22b7fc01075382c6f84da8,artifact-01340d3e35bc8f6d,2,2,True,6,False
h,run-1e22b7fc01075382c6f84da8,artifact-1a781d5b41c7967b,0,0,True,1,False
h,run-1e22b7fc01075382c6f84da8,artifact-ff5012dc9aac9958,4,4,True,23,False
h,run-1e22b7fc01075382c6f84da8,artifact-3669ad60ec6e125d,2,2,True,8,False
h,run-1e22b7fc01075382c6f84da8,artifact-7fe3e66649faa9ed,2,2,True,6,False
h,run-1e22b7fc01075382c6f84da8,artifact-8cd45329edc29f70,0,0,True,1,False
h,run-1e22b7fc01075382c6f84da8,artifact-6d98ca778d781eca,4,4,True,23,False
h,run-1e22b7fc01075382c6f84da8,artifact-5f357e8c8e374991,2,2,True,8,False
h,run-1e22b7fc01075382c6f84da8,artifact-edcd1585f7889a89,1,1,True,3,False
h,run-1e22b7fc01075382c6f84da8,artifact-3cc9a92721b67761,4,4,True,23,False
h,run-1e22b7fc01075382c6f84da8,artifact-f2cfa5b0682c4293,2,2,True,14,False
h,run-1e22b7fc01075382c6f84da8,artifact-e15d751c604e924c,5,5,True,10,False
h,run-1e22b7fc01075382c6f84da8,artifact-53321ae09f85a25f,3,3,True,5,False
h,run-1e22b7fc01075382c6f84da8,artifact-fd8f4bdb2f73c303,7,7,True,39,False
h,run-1e22b7fc01075382c6f84da8,artifact-e5c20c3bf1f85d36,5,5,True,16,False
h,run-1e22b7fc01075382c6f84da8,artifact-7a2493e7ca918c3e,5,5,True,16,False
h,run-1e22b7fc01075382c6f84da8,artifact-19d1129e8e8d8b39,5,5,True,10,False
h,run-1e22b7fc01075382c6f84da8,artifact-e8d4c3eae04e3417,3,3,True,5,False
h,run-1e22b7fc01075382c6f84da8,artifact-ee62f68832929a2d,7,7,True,39,False
h,run-1e22b7fc01075382c6f84da8,artifact-82201b865b7072e4,5,5,True,22,False
h,run-49b849edfd16d8baa9490e59,artifact-4984996c3d3e41ac,2,2,True,6,False
h,run-49b849edfd16d8baa9490e59,artifact-e89fef9693a12d29,0,0,True,1,False
h,run-49b849edfd16d8baa9490e59,artifact-9f3cb8e2a27fd279,4,4,True,23,False
h,run-49b849edfd16d8baa9490e59,artifact-27c35c49b77a8446,2,2,True,8,False
h,run-49b849edfd16d8baa9490e59,artifact-1510b1223564d711,2,2,True,6,False
h,run-49b849edfd16d8baa9490e59,artifact-6d55eff458a5ae03,0,0,True,1,False
h,run-49b849edfd16d8baa9490e59,artifact-700359c09fd64ca6,4,4,True,23,False
h,run-49b849edfd16d8baa9490e59,artifact-bf4f0e2370ed0d05,2,2,True,8,False
h,run-49b849edfd16d8baa9490e59,artifact-c4f5a3ac52dfad5e,1,1,True,3,False
h,run-49b849edfd16d8baa9490e59,artifact-3085271a12d5d880,4,4,True,23,False
h,run-49b849edfd16d8baa9490e59,artifact-e92278f63846fdcf,2,2,True,14,False
h,run-49b849edfd16d8baa9490e59,artifact-90b79879f3977119,5,5,True,10,False
h,run-49b849edfd16d8baa9490e59,artifact-5747093bb65d4be1,3,3,True,5,False
h,run-49b849edfd16d8baa9490e59,artifact-774e72533d6317e6,7,7,True,39,False
h,run-49b849edfd16d8baa9490e59,artifact-1b9cd0804187cd6f,5,5,True,16,False
h,run-49b849edfd16d8baa9490e59,artifact-209d8fe8bffc5754,5,5,True,10,False
h,run-49b849edfd16d8baa9490e59,artifact-f9faa63a0f7a7ee5,3,3,True,5,False
h,run-49b849edfd16d8baa9490e59,artifact-59663fa42c8037d6,7,7,True,39,False
h,run-49b849edfd16d8baa9490e59,artifact-24a62529016fc0cb,5,5,True,16,False
h,run-49b849edfd16d8baa9490e59,artifact-867dfd583642a363,5,5,True,22,False
h,run-00b674963cc9dd779f9ca9c2,artifact-4b5f6be90569a787,2,2,True,6,False
h,run-00b674963cc9dd779f9ca9c2,artifact-b225972629d677e3,0,0,True,1,False
h,run-00b674963cc9dd779f9ca9c2,artifact-3eb5983ca12c79a2,4,4,True,23,False
h,run-00b674963cc9dd779f9ca9c2,artifact-dc785ba83cb0a7dc,2,2,True,8,False
h,run-00b674963cc9dd779f9ca9c2,artifact-4ae44a77d3d6de7d,2,2,True,6,False
h,run-00b674963cc9dd779f9ca9c2,artifact-919b48f2bda07434,0,0,True,1,False
h,run-00b674963cc9dd779f9ca9c2,artifact-9bd493a208617e66,4,4,True,23,False
h,run-00b674963cc9dd779f9ca9c2,artifact-6acd0f6f5b722c9b,2,2,True,8,False
h,run-00b674963cc9dd779f9ca9c2,artifact-4df9a25582d9ca78,1,1,True,3,False
h,run-00b674963cc9dd779f9ca9c2,artifact-7a49ab4098f9d2bb,4,4,True,23,False
h,run-00b674963cc9dd779f9ca9c2,artifact-f5b1ad584ab255ee,2,2,True,14,False
h,run-00b674963cc9dd779f9ca9c2,artifact-b3f3e9bc40c46f9a,5,5,True,10,False
h,run-00b674963cc9dd779f9ca9c2,artifact-74ce8cda69092939,3,3,True,5,False
h,run-00b674963cc9dd779f9ca9c2,artifact-bc489c2060e52c37,7,7,True,39,False
h,run-00b674963cc9dd779f9ca9c2,artifact-9357c0b0bc9dac99,5,5,True,16,False
h,run-00b674963cc9dd779f9ca9c2,artifact-39680a2462bbd6f5,5,5,True,16,False
h,run-00b674963cc9dd779f9ca9c2,artifact-cf55f78858c09286,5,5,True,10,False
h,run-00b674963cc9dd779f9ca9c2,artifact-554ca44311e41637,3,3,True,5,False
h,run-00b674963cc9dd779f9ca9c2,artifact-ae28123243573a9f,7,7,True,39,False
h,run-00b674963cc9dd779f9ca9c2,artifact-6b54a3c66716b88b,5,5,True,22,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-13c1aba0e0ec0e52,2,2,True,6,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-4a0092f57ed1d034,0,0,True,1,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-3e3ac643bc27470e,4,4,True,23,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-7c5c0e2d9d8b24e8,2,2,True,8,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-f332ef53040d0ce2,2,2,True,6,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-ee99cab42e0b1426,0,0,True,1,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-691ad3d40eacaaf6,4,4,True,23,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-c89aba9ff5c2e0b8,2,2,True,8,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-23ff09548838f67e,1,1,True,3,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-52f0c1bab5e520f3,4,4,True,23,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-bf6f11a972f18297,2,2,True,14,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-9eba9efc9c453be5,5,5,True,10,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-1e98f0ba29e0dc39,3,3,True,5,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-d2bd235bad525386,7,7,True,39,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-b309ca207328a8d4,5,5,True,16,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-a6124bef11bc4f66,5,5,True,10,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-5ce5096eca1a9808,3,3,True,5,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-47f44465f7e9643b,7,7,True,39,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-5ab92cb764ccd928,5,5,True,16,False
h,run-61ff4d840e80b96b5aad3ed1,artifact-2199f18212b33aa1,5,5,True,22,False
h,run-e3c5c807edbac8fda6b430f7,artifact-ad6b480b3893e13c,2,2,True,6,False
h,run-e3c5c807edbac8fda6b430f7,artifact-78866caa84ad85d4,0,0,True,1,False
h,run-e3c5c807edbac8fda6b430f7,artifact-aaa9950ae51f1a5c,4,4,True,23,False
h,run-e3c5c807edbac8fda6b430f7,artifact-d9ea874fe82e2fb8,2,2,True,8,False
h,run-e3c5c807edbac8fda6b430f7,artifact-d9c02a40c6f3db4f,2,2,True,6,False
h,run-e3c5c807edbac8fda6b430f7,artifact-f7b4d41caa5719c5,0,0,True,1,False
h,run-e3c5c807edbac8fda6b430f7,artifact-57af57001bae7847,4,4,True,23,False
h,run-e3c5c807edbac8fda6b430f7,artifact-a969e69ad85d38da,2,2,True,8,False
h,run-e3c5c807edbac8fda6b430f7,artifact-71ea2952d6265025,1,1,True,3,False
h,run-e3c5c807edbac8fda6b430f7,artifact-c26c5208cf6e9722,4,4,True,23,False
h,run-e3c5c807edbac8fda6b430f7,artifact-afafb54770ec2051,2,2,True,14,False
h,run-e3c5c807edbac8fda6b430f7,artifact-8d257ef14b24115f,5,5,True,10,False
h,run-e3c5c807edbac8fda6b430f7,artifact-f30d2ca0bf96c755,3,3,True,5,False
h,run-e3c5c807edbac8fda6b430f7,artifact-481918b6213e8099,7,7,True,39,False
h,run-e3c5c807edbac8fda6b430f7,artifact-c7c53c2ddabfce8e,5,5,True,16,False
h,run-e3c5c807edbac8fda6b430f7,artifact-3b94d0bb72a35a6a,5,5,True,10,False
h,run-e3c5c807edbac8fda6b430f7,artifact-da42a31a9eea97da,3,3,True,5,False
h,run-e3c5c807edbac8fda6b430f7,artifact-f8ff731b4797d058,7,7,True,39,False
h,run-e3c5c807edbac8fda6b430f7,artifact-e096f639076891d1,5,5,True,16,False
h,run-e3c5c807edbac8fda6b430f7,artifact-6580504babcce8f9,5,5,True,22,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-99595547b0023248,2,2,True,6,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-63d970dcea07f620,0,0,True,1,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-6c2f5a8ae883bef3,4,4,True,23,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-321b6f05fff5b6f0,2,2,True,8,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-31b206d5e1f8523b,2,2,True,6,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-f0b6b3c390266508,0,0,True,1,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-de07a0f366e9a101,4,4,True,23,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-7ff6664f98feaded,2,2,True,8,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-3f1e0b3690039df4,1,1,True,3,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-6d1dca957bb00a6d,4,4,True,23,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-1a8af5a487d9bd4b,2,2,True,14,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-e9f737605229bb3f,5,5,True,10,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-fc0fea090c4b4a0d,3,3,True,5,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-e9c02c79eee362da,7,7,True,39,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-4b5b0f8c761c38ad,5,5,True,16,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-133b6dce789706d4,5,5,True,10,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-90b5daf1690af3c3,3,3,True,5,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-471eb64325851dfe,7,7,True,39,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-ef4ed06ca9a5c0a8,5,5,True,16,False
h,run-df1fc7a97c9a8e2b37d3bf09,artifact-a98dff586634bd7f,5,5,True,22,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-ae9be993db86aa49,2,2,True,6,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-b661c25b98b52233,0,0,True,1,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-fba32584b7cc3f46,4,4,True,23,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-ea0eb5d85f7fd060,2,2,True,8,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-0fa28edaa334272e,2,2,True,6,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-41c01791a9586ba1,0,0,True,1,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-e9b3db38ae239c5d,4,4,True,23,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-137b4f7df1697b04,2,2,True,8,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-3769895833f681a1,1,1,True,3,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-629189e78f16dbde,4,4,True,23,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-67daced003490ed2,2,2,True,14,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-e3ccf092c7b11de8,5,5,True,10,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-c8675e5dd12e08d2,3,3,True,5,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-6e633afb1c81c383,7,7,True,39,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-11a075a0bc6b50cb,5,5,True,16,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-1af2d65e4e4b7cd8,5,5,True,10,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-caca0178b858d8b6,3,3,True,5,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-cf514a5d045489d5,7,7,True,39,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-9946cac0e3be2d5c,5,5,True,16,False
h,run-5b184fe3a55d6b5e7e3ccbb2,artifact-3f9caded5090311d,5,5,True,22,False
h,run-5e2347c0bb48fe6e17741421,artifact-f6ef546c54088259,2,2,True,6,False
h,run-5e2347c0bb48fe6e17741421,artifact-2625fd92e5414e84,0,0,True,1,False
h,run-5e2347c0bb48fe6e17741421,artifact-e960ece138578cc4,4,4,True,23,False
h,run-5e2347c0bb48fe6e17741421,artifact-0b19e5e10c7ec7f4,2,2,True,8,False
h,run-5e2347c0bb48fe6e17741421,artifact-c870bacc64e9a8b3,2,2,True,6,False
h,run-5e2347c0bb48fe6e17741421,artifact-458e9bfd3eed3fd6,0,0,True,1,False
h,run-5e2347c0bb48fe6e17741421,artifact-4df1713da2b3d32a,4,4,True,23,False
h,run-5e2347c0bb48fe6e17741421,artifact-c636a699211901d8,2,2,True,8,False
h,run-5e2347c0bb48fe6e17741421,artifact-4f5fe5ed2292f6e7,1,1,True,3,False
h,run-5e2347c0bb48fe6e17741421,artifact-16b00b55a33c40e4,4,4,True,23,False
h,run-5e2347c0bb48fe6e17741421,artifact-2b92a914bbcad43e,2,2,True,14,False
h,run-5e2347c0bb48fe6e17741421,artifact-c7d91a4a4252e5ac,5,5,True,10,False
h,run-5e2347c0bb48fe6e17741421,artifact-909e4d1b837cb3c7,3,3,True,5,False
h,run-5e2347c0bb48fe6e17741421,artifact-3be58289ec147685,7,7,True,39,False
h,run-5e2347c0bb48fe6e17741421,artifact-2ade8ea6c408470c,5,5,True,16,False
h,run-5e2347c0bb48fe6e17741421,artifact-2d2043e558e84737,5,5,True,16,False
h,run-5e2347c0bb48fe6e17741421,artifact-fd4866bdec0eb75d,5,5,True,10,False
h,run-5e2347c0bb48fe6e17741421,artifact-6ade5507dd33aa0a,3,3,True,5,False
